notice_id,candidate_count,portal_id
N000430,1,P001
N000438,0,P075
N000446,5,P004
N000454,2,P217
N000462,0,P233
N000470,4,P024
N000478,5,P240
N000486,6,P082
N000494,0,P006
N000502,0,P004
N000510,0,P008
N000518,0,P005
N000526,1,P006
N000534,5,P002
N000542,5,P094
N000550,0,P002
N000558,3,P031
N000566,2,P005
N000574,3,P003
N000582,0,P005
N000590,0,P180
N000598,2,P005
N000606,2,P003
N000614,0,P002
N000622,4,P044
N000630,3,P001
N000638,1,P240
N000646,4,P131
N000654,5,P004
N000662,0,P006
N000670,1,P094
N000678,0,P020
N000686,6,P181
N000694,0,P199
N000702,0,P004
N000710,5,P060
N000718,1,P001
N000726,4,P094
N000734,0,P002
N000742,7,P018
N000750,2,P002
N000758,5,P005
N000766,0,P013
N000774,0,P094
N000782,0,P003
N000790,0,P195
N000798,3,P004
N000806,0,P240
N000814,0,P003
N000822,1,P001
N000830,6,P229
N000838,0,P001
N000846,2,P094
N000854,0,P254
N000862,3,P152
N000870,2,P225
N000878,0,P225
N000886,2,P173
N000894,0,P006
N000902,0,P188
N000910,0,P001
N000918,4,P088
N000926,5,P001
N000934,2,P006
N000942,3,P091
N000950,1,P240
N000958,0,P200
N000966,0,P005
N000974,2,P094
N000982,1,P102
N000990,1,P003
N000998,0,P241
N001006,0,P046
N001014,0,P002
N001022,1,P026
N001030,1,P044
N001038,0,P003
N001046,0,P020
N001054,3,P002
N001062,5,P020
N001070,3,P006
N001078,5,P004
N001086,2,P005
N001094,1,P217
N001102,0,P005
N001110,2,P225
N001118,4,P129
N001126,0,P131
N001134,4,P003
N001142,0,P107
N001150,0,P232
N001158,6,P003
N001166,0,P004
N001174,1,P188
N001182,2,P241
N001190,1,P192
N001198,1,P006
N001206,1,P006
N001214,0,P002
N001222,2,P005
N001230,0,P098
N001238,0,P001
N001246,2,P179
N001254,0,P006
N001262,4,P007
N001270,5,P044
N001278,0,P094
N001286,1,P003
N001294,0,P003
N001302,0,P005
N001310,0,P005
N001318,1,P020
N001326,2,P002
N001334,3,P006
N001342,2,P057
N001350,0,P003
N001358,2,P094
N001366,3,P189
N001374,0,P004
N001382,4,P227
N001390,2,P088
N001398,0,P046
N001406,0,P002
N001414,3,P094
N001422,0,P142
N001430,0,P246
N001438,0,P094
N001446,2,P006
N001454,0,P004
N001462,2,P044
N001470,0,P094
N001478,0,P002
N001486,3,P020
N001494,0,P094
N001502,6,P158
N001510,4,P002
N001518,2,P006
N001526,0,P094
N001534,3,P069
N001542,2,P027
N001550,0,P013
N001558,1,P026
N001566,1,P255
N001574,1,P175
N001582,0,P094
N001590,1,P001
N001598,5,P094
N001606,1,P005
N001614,2,P001
N001622,3,P071
N001630,0,P020
N001638,2,P136
N001646,3,P094
N001654,1,P096
N001662,6,P215
N001670,2,P003
N001678,0,P003
N001686,2,P094
N001694,0,P001
N001702,0,P006
N001710,0,P005
N001718,0,P094
N001726,0,P016
N001734,0,P147
N001742,3,P094
N001750,4,P227
N001758,1,P053
N001766,0,P023
N001774,0,P002
N001782,0,P037
N001790,2,P189
N001798,0,P004
N001806,4,P044
N001814,0,P006
N001822,2,P005
N001830,1,P196
N001838,6,P094
N001846,0,P006
N001854,2,P001
N001862,1,P003
N001870,0,P020
N001878,0,P003
N001886,0,P145
N001894,2,P232
N001902,0,P004
N001910,0,P094
N001918,5,P002
N001926,2,P001
N001934,3,P006
N001942,2,P240
N001950,0,P002
N001958,1,P246
N001966,1,P094
N001974,0,P152
N001982,0,P094
N001990,1,P096
N001998,7,P020
N002006,4,P240
N002014,4,P116
N002022,4,P047
N002030,1,P006
N002038,6,P006
N002046,2,P094
N002054,2,P241
N002062,0,P001
N002070,3,P005
N002078,3,P134
N002086,5,P004
N002094,0,P005
N002102,2,P020
N002110,0,P006
N002118,8,P239
N002126,0,P028
N002134,0,P002
N002142,4,P229
N002150,1,P001
N002158,4,P215
N002166,0,P005
N002174,5,P094
N002182,0,P094
N002190,0,P005
N002198,2,P001
N002206,0,P003
N002214,1,P001
N002222,1,P004
N002230,1,P021
N002238,2,P003
N002246,0,P005
N002254,4,P044
N002262,2,P004
N002270,0,P005
N002278,0,P200
N002286,1,P004
N002294,4,P094
N002302,3,P047
N002310,1,P227
N002318,4,P094
N002326,1,P002
N002334,0,P003
N002342,2,P158
N002350,0,P241
N002358,1,P158
N002366,0,P094
N002374,0,P094
N002382,5,P104
N002390,5,P200
N002398,0,P002
N002406,0,P094
N002414,2,P001
N002422,0,P020
N002430,5,P106
N002438,0,P020
N002446,1,P006
N002454,0,P094
N002462,0,P011
N002470,5,P195
N002478,0,P013
N002486,0,P184
N002494,7,P001
N002502,7,P020
N002510,1,P227
N002518,0,P006
N002526,2,P240
N002534,5,P049
N002542,0,P200
N002550,2,P004
N002558,2,P044
N002566,0,P017
N002574,1,P159
N002582,0,P006
N002590,2,P215
N002598,4,P095
N002606,1,P050
N002614,0,P003
N002622,0,P225
N002630,0,P073
N002638,2,P225
N002646,3,P001
N002654,4,P047
N002662,5,P044
N002670,1,P006
N002678,7,P215
N002686,2,P005
N002694,1,P094
N002702,5,P094
N002710,1,P240
N002718,2,P166
N002726,2,P005
N002734,4,P172
N002742,0,P142
N002750,3,P184
N002758,2,P241
N002766,4,P088
N002774,2,P080
N002782,0,P005
N002790,1,P056
N002798,4,P178
N002806,0,P004
N002814,1,P040
N002822,5,P044
N002830,0,P005
N002838,0,P120
N002846,1,P088
N002854,2,P006
N002862,0,P144
N002870,5,P006
N002878,1,P202
N002886,0,P006
N002894,4,P257
N002902,3,P074
N002910,2,P122
N002918,1,P227
N002926,5,P094
N002934,3,P094
N002942,0,P007
N002950,5,P146
N002958,0,P189
N002966,6,P006
N002974,4,P005
N002982,0,P094
N002990,0,P006
N002998,4,P056
N003006,0,P020
N003014,3,P003
N003022,2,P227
N003030,0,P235
N003038,0,P013
N003046,2,P167
N003054,5,P197
N003062,4,P216
N003070,1,P200
N003078,3,P129
N003086,6,P004
N003094,1,P003
N003102,0,P003
N003110,0,P001
N003118,0,P005
N003126,0,P001
N003134,3,P170
N003142,0,P167
N003150,1,P004
N003158,0,P068
N003166,3,P003
N003174,5,P001
N003182,0,P215
N003190,3,P238
N003198,1,P094
N003206,2,P001
N003214,0,P006
N003222,0,P005
N003230,1,P094
N003238,0,P006
N003246,0,P001
N003254,0,P094
N003262,1,P246
N003270,0,P005
N003278,0,P006
N003286,6,P006
N003294,0,P003
N003302,1,P002
N003310,0,P184
N003318,0,P014
N003326,2,P003
N003334,0,P004
N003342,0,P004
N003350,0,P221
N003358,3,P004
N003366,0,P094
N003374,0,P094
N003382,6,P002
N003390,0,P159
N003398,1,P001
N003406,1,P106
N003414,1,P006
N003422,3,P001
N003430,0,P044
N003438,3,P167
N003446,2,P094
N003454,0,P087
N003462,2,P195
N003470,0,P004
N003478,4,P240
N003486,1,P001
N003494,0,P209
N003502,2,P004
N003510,0,P094
N003518,5,P089
N003526,4,P064
N003534,2,P031
N003542,0,P005
N003550,0,P006
N003558,4,P005
N003566,0,P004
N003574,1,P004
N003582,6,P001
N003590,0,P091
N003598,0,P006
N003606,0,P096
N003614,2,P227
N003622,0,P004
N003630,0,P109
N003638,0,P244
N003646,0,P068
N003654,0,P202
N003662,0,P008
N003670,4,P017
N003678,0,P044
N003686,4,P192
N003694,1,P004
N003702,5,P240
N003710,0,P001
N003718,0,P072
N003726,2,P127
N003734,1,P004
N003742,4,P094
N003750,4,P177
N003758,0,P002
N003766,3,P061
N003774,6,P088
N003782,3,P094
N003790,7,P005
N003798,1,P005
N003806,3,P240
N003814,0,P002
N003822,0,P001
N003830,6,P002
N003838,0,P002
N003846,2,P001
N003854,1,P232
N003862,1,P005
N003870,7,P241
N003878,1,P241
N003886,1,P001
N003894,0,P005
N003902,0,P005
N003910,0,P001
N003918,7,P003
N003926,2,P057
N003934,0,P094
N003942,3,P186
N003950,0,P003
N003958,2,P181
N003966,7,P017
N003974,2,P225
N003982,0,P005
N003990,3,P044
N003998,2,P004
N004006,1,P001
N004014,0,P015
N004022,0,P001
N004030,1,P064
N004038,3,P189
N004046,2,P208
N004054,0,P004
N004062,1,P256
N004070,3,P041
N004078,5,P006
N004086,2,P172
N004094,0,P015
N004102,2,P130
N004110,3,P031
N004118,0,P056
N004126,4,P094
N004134,1,P232
N004142,0,P094
N004150,0,P031
N004158,2,P104
N004166,4,P043
N004174,3,P135
N004182,4,P094
N004190,3,P006
N004198,0,P005
N004206,0,P035
N004214,2,P231
N004222,4,P004
N004230,2,P004
N004238,3,P231
N004246,4,P228
N004254,7,P003
N004262,6,P006
N004270,3,P005
N004278,0,P004
N004286,4,P094
N004294,1,P088
N004302,0,P094
N004310,0,P001
N004318,0,P001
N004326,1,P005
N004334,1,P014
N004342,0,P094
N004350,6,P146
N004358,1,P091
N004366,6,P001
N004374,4,P207
N004382,0,P001
N004390,6,P004
N004398,0,P002
N004406,0,P257
N004414,1,P004
N004422,1,P088
N004430,0,P001
N004438,4,P256
N004446,0,P044
N004454,4,P044
N004462,2,P189
N004470,0,P004
N004478,2,P005
N004486,0,P189
N004494,2,P003
N004502,0,P005
N004510,3,P094
N004518,4,P094
N004526,0,P094
N004534,3,P001
N004542,6,P042
N004550,2,P038
N004558,0,P013
N004566,1,P147
N004574,3,P181
N004582,0,P005
N004590,0,P228
N004598,0,P227
N004606,1,P004
N004614,1,P207
N004622,1,P005
N004630,0,P049
N004638,0,P094
N004646,5,P094
N004654,0,P006
N004662,2,P002
N004670,0,P094
N004678,2,P002
N004686,2,P227
N004694,2,P006
N004702,2,P004
N004710,6,P045
N004718,1,P137
N004726,3,P240
N004734,2,P094
N004742,1,P068
N004750,2,P021
N004758,2,P001
N004766,0,P136
N004774,1,P001
N004782,2,P217
N004790,0,P003
N004798,0,P094
N004806,0,P002
N004814,2,P240
N004822,3,P002
N004830,0,P241
N004838,0,P236
N004846,5,P020
N004854,4,P069
N004862,3,P006
N004870,0,P101
N004878,2,P255
N004886,2,P050
N004894,1,P094
N004902,4,P001
N004910,0,P087
N004918,4,P006
N004926,0,P168
N004934,2,P170
N004942,0,P107
N004950,0,P006
N004958,0,P120
N004966,3,P004
N004974,7,P091
N004982,2,P005
N004990,3,P116
N004998,0,P216
N005006,0,P094
N005014,0,P094
N005022,3,P232
N005030,0,P216
N005038,5,P004
N005046,0,P071
N005054,0,P146
N005062,0,P006
N005070,1,P167
N005078,2,P003
N005086,0,P014
N005094,2,P005
N005102,0,P160
N005110,0,P006
N005118,4,P146
N005126,1,P006
N005134,1,P005
N005142,0,P013
N005150,4,P003
N005158,7,P069
N005166,1,P094
N005174,2,P044
N005182,2,P003
N005190,0,P001
N005198,5,P002
N005206,0,P094
N005214,1,P094
N005222,2,P002
N005230,3,P211
N005238,4,P006
N005246,2,P004
N005254,0,P044
N005262,4,P065
N005270,0,P213
N005278,3,P020
N005286,1,P044
N005294,5,P004
N005302,0,P094
N005310,0,P006
N005318,4,P232
N005326,0,P064
N005334,0,P122
N005342,3,P020
N005350,2,P215
N005358,0,P094
N005366,1,P040
N005374,2,P193
N005382,0,P161
N005390,1,P100
N005398,0,P004
N005406,2,P003
N005414,0,P003
N005422,0,P005
N005430,0,P133
N005438,2,P068
N005446,0,P004
N005454,0,P221
N005462,1,P005
N005470,1,P238
N005478,0,P003
N005486,0,P003
N005494,1,P007
N005502,5,P006
N005510,4,P200
N005518,0,P094
N005526,0,P004
N005534,0,P004
N005542,1,P012
N005550,0,P002
N005558,0,P241
N005566,1,P054
N005574,0,P181
N005582,1,P094
N005590,0,P094
N005598,1,P020
N005606,6,P001
N005614,1,P094
N005622,0,P094
N005630,2,P094
N005638,3,P189
N005646,1,P005
N005654,1,P006
N005662,2,P240
N005670,0,P004
N005678,2,P056
N005686,0,P044
N005694,0,P244
N005702,1,P181
N005710,1,P001
N005718,5,P020
N005726,0,P102
N005734,2,P181
N005742,1,P073
N005750,0,P004
N005758,6,P158
N005766,0,P233
N005774,4,P020
N005782,0,P048
N005790,0,P013
N005798,6,P240
N005806,0,P006
N005814,0,P003
N005822,0,P001
N005830,1,P096
N005838,2,P241
N005846,0,P006
N005854,0,P240
N005862,1,P002
N005870,1,P230
N005878,0,P013
N005886,3,P003
N005894,1,P014
N005902,3,P227
N005910,3,P110
N005918,0,P033
N005926,4,P089
N005934,0,P094
N005942,4,P020
N005950,2,P207
N005958,3,P003
N005966,5,P065
N005974,1,P211
N005982,3,P031
N005990,5,P147
N005998,1,P002
N006006,2,P003
N006014,0,P001
N006022,0,P081
N006030,0,P094
N006038,1,P006
N006046,0,P004
N006054,2,P094
N006062,1,P231
N006070,1,P166
N006078,2,P001
N006086,2,P137
N006094,4,P002
N006102,8,P098
N006110,0,P094
N006118,7,P240
N006126,4,P246
N006134,0,P050
N006142,4,P216
N006150,6,P003
N006158,5,P232
N006166,0,P195
N006174,2,P006
N006182,3,P096
N006190,1,P094
N006198,0,P006
N006206,0,P001
N006214,1,P001
N006222,1,P004
N006230,0,P208
N006238,0,P194
N006246,2,P004
N006254,0,P001
N006262,0,P240
N006270,1,P005
N006278,3,P003
N006286,5,P227
N006294,2,P148
N006302,0,P150
N006310,5,P136
N006318,4,P215
N006326,2,P094
N006334,5,P003
N006342,1,P002
N006350,1,P005
N006358,1,P006
N006366,2,P006
N006374,1,P069
N006382,1,P181
N006390,5,P006
N006398,1,P094
N006406,0,P228
N006414,7,P020
N006422,0,P006
N006430,0,P004
N006438,4,P167
N006446,6,P054
N006454,3,P214
N006462,1,P200
N006470,0,P001
N006478,2,P002
N006486,1,P006
N006494,5,P020
N006502,0,P013
N006510,0,P170
N006518,4,P253
N006526,0,P003
N006534,1,P005
N006542,1,P004
N006550,2,P136
N006558,0,P020
N006566,1,P006
N006574,0,P244
N006582,5,P094
N006590,0,P067
N006598,1,P005
N006606,3,P002
N006614,0,P006
N006622,1,P001
N006630,0,P094
N006638,0,P006
N006646,0,P006
N006654,2,P106
N006662,1,P005
N006670,0,P002
N006678,5,P003
N006686,0,P200
N006694,1,P094
N006702,1,P240
N006710,3,P005
N006718,8,P003
N006726,5,P020
N006734,2,P067
N006742,5,P001
N006750,0,P046
N006758,1,P003
N006766,0,P175
N006774,1,P006
N006782,4,P215
N006790,3,P005
N006798,1,P001
N006806,8,P207
N006814,3,P001
N006822,1,P195
N006830,0,P004
N006838,0,P027
N006846,6,P002
N006854,2,P073
N006862,4,P006
N006870,1,P006
N006878,1,P191
N006886,0,P153
N006894,6,P001
N006902,0,P005
N006910,0,P094
N006918,2,P240
N006926,0,P096
N006934,2,P094
N006942,0,P005
N006950,0,P002
N006958,1,P004
N006966,2,P091
N006974,2,P057
N006982,0,P191
N006990,3,P227
N006998,0,P005
N007006,7,P063
N007014,0,P006
N007022,6,P240
N007030,0,P013
N007038,0,P013
N007046,1,P020
N007054,1,P016
N007062,0,P001
N007070,2,P034
N007078,4,P020
N007086,4,P181
N007094,1,P240
N007102,0,P215
N007110,1,P146
N007118,0,P001
N007126,8,P235
N007134,8,P006
N007142,3,P001
N007150,2,P005
N007158,0,P006
N007166,0,P222
N007174,1,P004
N007182,4,P240
N007190,0,P228
N007198,4,P020
N007206,4,P215
N007214,0,P001
N007222,5,P005
N007230,0,P140
N007238,0,P004
N007246,1,P004
N007254,0,P003
N007262,0,P004
N007270,0,P006
N007278,0,P215
N007286,4,P003
N007294,3,P094
N007302,0,P063
N007310,1,P001
N007318,2,P152
N007326,1,P089
N007334,2,P094
N007342,0,P007
N007350,4,P227
N007358,0,P094
N007366,1,P184
N007374,0,P006
N007382,0,P003
N007390,3,P001
N007398,0,P005
N007406,3,P141
N007414,0,P052
N007422,3,P004
N007430,2,P005
N007438,3,P181
N007446,1,P044
N007454,7,P004
N007462,5,P006
N007470,2,P094
N007478,0,P004
N007486,0,P002
N007494,4,P044
N007502,0,P002
N007510,0,P240
N007518,0,P200
N007526,0,P003
N007534,2,P003
N007542,2,P001
N007550,2,P002
N007558,1,P004
N007566,6,P003
N007574,0,P006
N007582,0,P005
N007590,3,P020
N007598,0,P004
N007606,3,P036
N007614,0,P005
N007622,6,P044
N007630,2,P094
N007638,3,P048
N007646,0,P004
N007654,5,P094
N007662,0,P004
N007670,0,P003
N007678,1,P006
N007686,6,P240
N007694,0,P013
N007702,0,P004
N007710,0,P094
N007718,5,P003
N007726,0,P020
N007734,0,P006
N007742,1,P002
N007750,0,P094
N007758,0,P006
N007766,3,P099
N007774,6,P017
N007782,5,P006
N007790,1,P004
N007798,5,P001
N007806,5,P094
N007814,0,P094
N007822,0,P047
N007830,0,P198
N007838,4,P215
N007846,0,P202
N007854,0,P094
N007862,1,P087
N007870,0,P002
N007878,0,P151
N007886,0,P199
N007894,2,P094
N007902,0,P001
N007910,5,P003
N007918,3,P006
N007926,1,P094
N007934,0,P094
N007942,0,P024
N007950,0,P001
N007958,0,P003
N007966,0,P002
N007974,0,P006
N007982,3,P001
N007990,1,P005
N007998,0,P094
N008006,5,P001
N008014,1,P211
N008022,2,P005
N008030,2,P005
N008038,0,P189
N008046,3,P005
N008054,3,P028
N008062,4,P005
N008070,3,P094
N008078,0,P094
N008086,0,P219
N008094,0,P003
N008102,2,P006
N008110,0,P005
N008118,0,P183
N008126,1,P221
N008134,3,P004
N008142,2,P003
N008150,1,P094
N008158,2,P238
N008166,1,P002
N008174,3,P094
N008182,1,P175
N008190,2,P020
N008198,0,P004
N008206,4,P240
N008214,0,P207
N008222,4,P003
N008230,0,P005
N008238,1,P006
N008246,0,P123
N008254,6,P044
N008262,3,P210
N008270,4,P006
N008278,0,P059
N008286,2,P004
N008294,4,P002
N008302,0,P003
N008310,0,P240
N008318,0,P003
N008326,0,P003
N008334,2,P021
N008342,0,P006
N008350,1,P094
N008358,0,P001
N008366,4,P241
N008374,0,P005
N008382,1,P001
N008390,0,P248
N008398,0,P094
N008406,0,P006
N008414,3,P094
N008422,0,P003
N008430,0,P006
N008438,0,P244
N008446,2,P001
N008454,0,P246
N008462,5,P005
N008470,1,P004
N008478,2,P006
N008486,0,P037
N008494,1,P091
N008502,0,P006
N008510,5,P120
N008518,0,P221
N008526,1,P181
N008534,2,P020
N008542,2,P064
N008550,1,P094
N008558,0,P001
N008566,2,P219
N008574,0,P157
N008582,0,P215
N008590,1,P002
N008598,0,P073
N008606,7,P006
N008614,0,P246
N008622,0,P001
N008630,0,P002
N008638,5,P005
N008646,4,P196
N008654,0,P005
N008662,0,P250
N008670,5,P003
N008678,1,P004
N008686,0,P001
N008694,1,P240
N008702,7,P006
N008710,3,P094
N008718,0,P114
N008726,3,P004
N008734,2,P004
N008742,0,P189
N008750,3,P003
N008758,1,P002
N008766,1,P094
N008774,0,P005
N008782,0,P189
N008790,2,P179
N008798,1,P104
N008806,0,P001
N008814,4,P002
N008822,0,P094
N008830,1,P206
N008838,6,P024
N008846,5,P028
N008854,4,P006
N008862,1,P221
N008870,0,P094
N008878,3,P006
N008886,0,P215
N008894,1,P221
N008902,1,P172
N008910,8,P005
N008918,0,P002
N008926,4,P002
N008934,0,P122
N008942,6,P199
N008950,2,P004
N008958,3,P240
N008966,0,P228
N008974,0,P003
N008982,7,P100
N008990,3,P057
N008998,2,P004
N009006,3,P088
N009014,1,P131
N009022,0,P209
N009030,8,P002
N009038,3,P094
N009046,0,P003
N009054,0,P136
N009062,0,P002
N009070,1,P216
N009078,0,P001
N009086,1,P232
N009094,6,P215
N009102,1,P020
N009110,4,P017
N009118,2,P006
N009126,0,P002
N009134,0,P209
N009142,2,P088
N009150,1,P133
N009158,2,P181
N009166,1,P167
N009174,1,P073
N009182,1,P001
N009190,1,P234
N009198,1,P083
N009206,3,P170
N009214,0,P001
N009222,1,P105
N009230,3,P250
N009238,0,P005
N009246,0,P172
N009254,0,P003
N009262,0,P100
N009270,4,P227
N009278,1,P094
N009286,0,P014
N009294,0,P221
N009302,2,P028
N009310,0,P006
N009318,3,P249
N009326,0,P087
N009334,2,P222
N009342,2,P002
N009350,1,P240
N009358,0,P202
N009366,0,P003
N009374,4,P241
N009382,2,P116
N009390,0,P057
N009398,2,P002
N009406,1,P002
N009414,0,P004
N009422,5,P094
N009430,7,P020
N009438,0,P094
N009446,1,P097
N009454,2,P228
N009462,6,P006
N009470,0,P153
N009478,1,P001
N009486,4,P001
N009494,0,P005
N009502,6,P239
N009510,0,P001
N009518,0,P006
N009526,0,P201
N009534,0,P215
N009542,0,P004
N009550,0,P002
N009558,1,P006
N009566,2,P255
N009574,0,P005
N009582,0,P001
N009590,0,P217
N009598,6,P086
N009606,0,P044
N009614,3,P087
N009622,2,P073
N009630,0,P006
N009638,1,P253
N009646,0,P005
N009654,2,P003
N009662,5,P002
N009670,2,P214
N009678,7,P003
N009686,0,P004
N009694,1,P002
N009702,2,P001
N009710,0,P002
N009718,2,P094
N009726,4,P240
N009734,2,P069
N009742,2,P094
N009750,4,P003
N009758,5,P003
N009766,7,P003
N009774,6,P001
N009782,0,P206
N009790,1,P004
N009798,1,P006
N009806,0,P002
N009814,3,P077
N009822,0,P044
N009830,0,P221
N009838,1,P070
N009846,0,P185
N009854,0,P002
N009862,0,P004
N009870,0,P094
N009878,0,P094
N009886,0,P001
N009894,3,P004
N009902,1,P094
N009910,6,P094
N009918,0,P109
N009926,6,P253
N009934,4,P217
N009942,1,P002
N009950,5,P215
N009958,1,P094
N009966,0,P257
N009974,0,P097
N009982,4,P004
N009990,1,P006
N009998,0,P151
N010006,1,P094
N010014,2,P003
N010022,0,P002
N010030,6,P020
N010038,3,P094
N010046,5,P182
N010054,1,P094
N010062,0,P002
N010070,4,P094
N010078,0,P202
N010086,3,P074
N010094,1,P081
N010102,3,P080
N010110,1,P097
N010118,6,P004
N010126,0,P221
N010134,0,P003
N010142,1,P001
N010150,0,P008
N010158,6,P088
N010166,0,P181
N010174,0,P003
N010182,1,P153
N010190,0,P094
N010198,1,P005
N010206,0,P121
N010214,4,P005
N010222,0,P097
N010230,0,P221
N010238,1,P094
N010246,2,P081
N010254,0,P094
N010262,2,P003
N010270,2,P044
N010278,2,P039
N010286,1,P005
N010294,4,P094
N010302,0,P005
N010310,0,P013
N010318,2,P243
N010326,3,P168
N010334,1,P229
N010342,1,P005
N010350,5,P009
N010358,6,P020
N010366,2,P141
N010374,1,P001
N010382,0,P075
N010390,1,P006
N010398,4,P001
N010406,2,P136
N010414,0,P139
N010422,8,P003
N010430,8,P136
N010438,0,P013
N010446,2,P163
N010454,2,P146
N010462,0,P094
N010470,2,P002
N010478,1,P004
N010486,0,P014
N010494,2,P112
N010502,3,P003
N010510,0,P051
N010518,0,P002
N010526,2,P225
N010534,0,P073
N010542,5,P259
N010550,5,P005
N010558,4,P020
N010566,4,P138
N010574,0,P002
N010582,2,P094
N010590,1,P006
N010598,3,P006
N010606,0,P094
N010614,0,P001
N010622,0,P094
N010630,1,P244
N010638,0,P003
N010646,1,P255
N010654,4,P003
N010662,6,P071
N010670,4,P146
N010678,6,P004
N010686,0,P005
N010694,0,P015
N010702,1,P020
N010710,0,P004
N010718,0,P004
N010726,5,P112
N010734,0,P232
N010742,1,P131
N010750,5,P181
N010758,0,P001
N010766,6,P053
N010774,4,P073
N010782,0,P096
N010790,0,P094
N010798,2,P002
N010806,0,P222
N010814,1,P006
N010822,2,P091
N010830,1,P036
N010838,3,P240
N010846,1,P222
N010854,3,P088
N010862,0,P202
N010870,0,P003
N010878,0,P001
N010886,4,P002
N010894,0,P020
N010902,0,P006
N010910,1,P034
N010918,1,P186
N010926,3,P003
N010934,6,P003
N010942,1,P051
N010950,0,P181
N010958,0,P031
N010966,4,P148
N010974,3,P240
N010982,1,P005
N010990,0,P005
N010998,0,P094
N011006,0,P227
N011014,0,P002
N011022,0,P020
N011030,0,P136
N011038,2,P001
N011046,6,P044
N011054,1,P091
N011062,0,P002
N011070,0,P094
N011078,3,P241
N011086,6,P004
N011094,2,P004
N011102,0,P006
N011110,2,P070
N011118,1,P240
N011126,2,P003
N011134,1,P088
N011142,2,P105
N011150,6,P073
N011158,2,P004
N011166,0,P167
N011174,4,P120
N011182,0,P003
N011190,1,P189
N011198,4,P094
N011206,0,P112
N011214,1,P005
N011222,1,P094
N011230,0,P005
N011238,0,P006
N011246,3,P218
N011254,1,P006
N011262,4,P215
N011270,2,P006
N011278,3,P185
N011286,0,P001
N011294,1,P003
N011302,8,P032
N011310,8,P146
N011318,4,P075
N011326,0,P094
N011334,0,P002
N011342,0,P037
N011350,3,P002
N011358,0,P034
N011366,1,P094
N011374,0,P004
N011382,6,P001
N011390,1,P156
N011398,0,P144
N011406,0,P044
N011414,0,P080
N011422,5,P222
N011430,8,P002
N011438,2,P232
N011446,1,P005
N011454,0,P216
N011462,2,P181
N011470,1,P005
N011478,3,P227
N011486,0,P240
N011494,1,P087
N011502,3,P005
N011510,3,P003
N011518,1,P096
N011526,0,P044
N011534,2,P004
N011542,0,P006
N011550,3,P003
N011558,5,P166
N011566,6,P166
N011574,5,P120
N011582,2,P002
N011590,2,P002
N011598,0,P094
N011606,0,P181
N011614,0,P094
N011622,0,P001
N011630,1,P241
N011638,4,P225
N011646,0,P022
N011654,3,P003
N011662,0,P136
N011670,5,P031
N011678,4,P020
N011686,0,P004
N011694,0,P002
N011702,0,P120
N011710,1,P060
N011718,0,P094
N011726,6,P219
N011734,2,P001
N011742,3,P003
N011750,7,P098
N011758,0,P004
N011766,6,P215
N011774,2,P005
N011782,1,P240
N011790,0,P013
N011798,2,P020
N011806,1,P044
N011814,0,P044
N011822,0,P001
N011830,1,P200
N011838,1,P001
N011846,0,P090
N011854,0,P072
N011862,2,P006
N011870,1,P001
N011878,3,P003
N011886,0,P001
N011894,0,P097
N011902,0,P021
N011910,0,P006
N011918,3,P020
N011926,0,P094
N011934,0,P094
N011942,0,P240
N011950,4,P122
N011958,2,P094
N011966,0,P098
N011974,4,P004
N011982,1,P246
N011990,0,P240
N011998,5,P006
