notice_id,candidate_count,portal_id
N000678,0,P020
N000686,6,P181
N000694,0,P199
N000702,176,P004
N000710,5,P060
N000718,189,P001
N000726,10,P094
N000734,313,P002
N000742,7,P018
N000750,67,P002
N000758,236,P005
N000766,0,P013
N000774,1,P094
N000782,5,P003
N000790,8,P195
N000798,156,P004
N000806,0,P240
N000814,5,P003
N000822,114,P001
N000830,8,P229
N000838,111,P001
N000846,2,P094
N000854,0,P254
N000862,3,P152
N000870,2,P225
N000878,0,P225
N000886,3,P173
N000894,2,P006
N000902,8,P188
N000910,312,P001
N000918,3,P088
N000926,256,P001
N000934,7,P006
N000942,4,P091
N000950,4,P240
N000958,0,P200
N000966,81,P005
N000974,2,P094
N000982,1,P102
N000990,6,P003
N000998,0,P241
N001006,0,P046
N001014,238,P002
N001022,1,P026
N001030,1,P044
N001038,87,P003
N001046,0,P020
N001054,16,P002
N001062,5,P020
N001070,87,P006
N001078,58,P004
N001086,5,P005
N001094,1,P217
N001102,313,P005
N001110,1,P225
N001118,20,P129
N001126,0,P131
N001134,10,P003
N001142,7,P107
N001150,1,P232
N001158,54,P003
N001166,4,P004
N001174,2,P188
N001182,2,P241
N001190,1,P192
N001198,11,P006
N001206,155,P006
N001214,114,P002
N001222,19,P005
N001230,1,P098
N001238,382,P001
N001246,17,P179
N001254,7,P006
N001262,4,P007
N001270,4,P044
N001278,0,P094
N001286,64,P003
N001294,0,P003
N001302,171,P005
N001310,29,P005
N001318,4,P020
N001326,79,P002
N001334,9,P006
N001342,3,P057
N001350,25,P003
N001358,2,P094
N001366,3,P189
N001374,41,P004
N001382,4,P227
N001390,2,P088
N001398,2,P046
N001406,104,P002
N001414,3,P094
N001422,0,P142
N001430,6,P246
N001438,0,P094
N001446,46,P006
N001454,51,P004
N001462,14,P044
N001470,0,P094
N001478,1,P002
N001486,3,P020
N001494,0,P094
N001502,7,P158
N001510,122,P002
N001518,2,P006
N001526,2,P094
N001534,14,P069
N001542,1,P027
N001550,0,P013
N001558,1,P026
N001566,1,P255
N001574,1,P175
N001582,0,P094
N001590,4,P001
N001598,23,P094
N001606,362,P005
N001614,255,P001
N001622,3,P071
N001630,2,P020
N001638,15,P136
N001646,24,P094
N001654,1,P096
N001662,7,P215
N001670,31,P003
N001678,69,P003
N001686,1,P094
N001694,4,P001
N001702,35,P006
N001710,14,P005
N001718,2,P094
N001726,0,P016
N001734,3,P147
N001742,3,P094
N001750,4,P227
N001758,1,P053
N001766,0,P023
N001774,251,P002
N001782,3,P037
N001790,2,P189
N001798,7,P004
N001806,31,P044
N001814,149,P006
N001822,272,P005
N001830,1,P196
N001838,8,P094
N001846,62,P006
N001854,17,P001
N001862,21,P003
N001870,1,P020
N001878,75,P003
N001886,1,P145
N001894,10,P232
N001902,62,P004
N001910,0,P094
N001918,107,P002
N001926,305,P001
N001934,2,P006
N001942,3,P240
N001950,194,P002
N001958,1,P246
N001966,1,P094
N001974,22,P152
N001982,0,P094
N001990,3,P096
N001998,5,P020
N002006,3,P240
N002014,4,P116
N002022,4,P047
N002030,2,P006
N002038,32,P006
N002046,2,P094
N002054,1,P241
N002062,73,P001
N002070,91,P005
N002078,7,P134
N002086,11,P004
N002094,110,P005
N002102,5,P020
N002110,16,P006
N002118,7,P239
N002126,0,P028
N002134,296,P002
N002142,4,P229
N002150,150,P001
N002158,4,P215
N002166,72,P005
N002174,5,P094
N002182,24,P094
N002190,7,P005
N002198,41,P001
N002206,51,P003
N002214,82,P001
N002222,36,P004
N002230,36,P021
N002238,5,P003
N002246,11,P005
N002254,3,P044
N002262,3,P004
N002270,21,P005
N002278,0,P200
N002286,0,P004
N002294,5,P094
N002302,3,P047
N002310,1,P227
N002318,3,P094
N002326,88,P002
N002334,49,P003
N002342,3,P158
N002350,0,P241
N002358,1,P158
N002366,0,P094
N002374,0,P094
N002382,2,P104
N002390,25,P200
N002398,11,P002
N002406,0,P094
N002414,55,P001
N002422,0,P020
N002430,4,P106
N002438,0,P020
N002446,1,P006
N002454,0,P094
N002462,0,P011
N002470,14,P195
N002478,0,P013
N002486,0,P184
N002494,250,P001
N002502,11,P020
N002510,1,P227
N002518,70,P006
N002526,1,P240
N002534,5,P049
N002542,0,P200
N002550,7,P004
N002558,3,P044
N002566,0,P017
N002574,1,P159
N002582,4,P006
N002590,4,P215
N002598,4,P095
N002606,6,P050
N002614,4,P003
N002622,0,P225
N002630,0,P073
N002638,11,P225
N002646,43,P001
N002654,4,P047
N002662,3,P044
N002670,1,P006
N002678,5,P215
N002686,105,P005
N002694,5,P094
N002702,3,P094
N002710,1,P240
N002718,2,P166
N002726,127,P005
N002734,3,P172
N002742,0,P142
N002750,1,P184
N002758,2,P241
N002766,5,P088
N002774,1,P080
N002782,24,P005
N002790,1,P056
N002798,9,P178
N002806,6,P004
N002814,1,P040
N002822,8,P044
N002830,79,P005
N002838,2,P120
N002846,1,P088
N002854,81,P006
N002862,0,P144
N002870,50,P006
N002878,1,P202
N002886,73,P006
N002894,8,P257
N002902,13,P074
N002910,19,P122
N002918,1,P227
N002926,8,P094
N002934,17,P094
N002942,0,P007
N002950,9,P146
N002958,0,P189
N002966,16,P006
N002974,11,P005
N002982,2,P094
N002990,62,P006
N002998,4,P056
N003006,0,P020
N003014,3,P003
N003022,2,P227
N003030,0,P235
N003038,1,P013
N003046,13,P167
N003054,5,P197
N003062,5,P216
N003070,1,P200
N003078,3,P129
N003086,83,P004
N003094,2,P003
N003102,2,P003
N003110,73,P001
N003118,135,P005
N003126,118,P001
N003134,19,P170
N003142,0,P167
N003150,27,P004
N003158,2,P068
N003166,80,P003
N003174,230,P001
N003182,1,P215
N003190,7,P238
N003198,1,P094
N003206,106,P001
N003214,16,P006
N003222,246,P005
N003230,2,P094
N003238,3,P006
N003246,126,P001
N003254,0,P094
N003262,1,P246
N003270,14,P005
N003278,41,P006
N003286,22,P006
N003294,19,P003
N003302,110,P002
N003310,0,P184
N003318,37,P014
N003326,3,P003
N003334,5,P004
N003342,77,P004
N003350,2,P221
N003358,3,P004
N003366,0,P094
N003374,0,P094
N003382,110,P002
N003390,0,P159
N003398,147,P001
N003406,1,P106
N003414,1,P006
N003422,31,P001
N003430,0,P044
N003438,7,P167
N003446,3,P094
N003454,0,P087
N003462,2,P195
N003470,4,P004
N003478,4,P240
N003486,4,P001
N003494,0,P209
N003502,5,P004
N003510,31,P094
N003518,4,P089
N003526,18,P064
N003534,2,P031
N003542,27,P005
N003550,71,P006
N003558,236,P005
N003566,90,P004
N003574,2,P004
N003582,24,P001
N003590,0,P091
N003598,118,P006
N003606,0,P096
N003614,2,P227
N003622,51,P004
N003630,0,P109
N003638,0,P244
N003646,0,P068
N003654,2,P202
N003662,0,P008
N003670,3,P017
N003678,1,P044
N003686,6,P192
N003694,10,P004
N003702,3,P240
N003710,309,P001
N003718,0,P072
N003726,2,P127
N003734,11,P004
N003742,4,P094
N003750,4,P177
N003758,58,P002
N003766,2,P061
N003774,7,P088
N003782,3,P094
N003790,54,P005
N003798,279,P005
N003806,2,P240
N003814,159,P002
N003822,270,P001
N003830,91,P002
N003838,130,P002
N003846,104,P001
N003854,9,P232
N003862,1,P005
N003870,5,P241
N003878,1,P241
N003886,5,P001
N003894,131,P005
N003902,51,P005
N003910,24,P001
N003918,34,P003
N003926,12,P057
N003934,0,P094
N003942,2,P186
N003950,95,P003
N003958,5,P181
N003966,6,P017
N003974,3,P225
N003982,318,P005
N003990,3,P044
N003998,3,P004
N004006,132,P001
N004014,0,P015
N004022,191,P001
N004030,1,P064
N004038,3,P189
N004046,1,P208
N004054,217,P004
N004062,22,P256
N004070,3,P041
N004078,9,P006
N004086,52,P172
N004094,1,P015
N004102,3,P130
N004110,3,P031
N004118,8,P056
N004126,4,P094
N004134,5,P232
N004142,0,P094
N004150,1,P031
N004158,2,P104
N004166,4,P043
N004174,4,P135
N004182,4,P094
N004190,10,P006
N004198,114,P005
N004206,0,P035
N004214,1,P231
N004222,52,P004
N004230,156,P004
N004238,3,P231
N004246,2,P228
N004254,27,P003
N004262,7,P006
N004270,255,P005
N004278,0,P004
N004286,5,P094
N004294,1,P088
N004302,1,P094
N004310,214,P001
N004318,51,P001
N004326,227,P005
N004334,1,P014
N004342,0,P094
N004350,6,P146
N004358,5,P091
N004366,43,P001
N004374,4,P207
N004382,154,P001
N004390,19,P004
N004398,100,P002
N004406,0,P257
N004414,3,P004
N004422,2,P088
N004430,43,P001
N004438,4,P256
N004446,0,P044
N004454,4,P044
N004462,13,P189
N004470,23,P004
N004478,131,P005
N004486,0,P189
N004494,65,P003
N004502,249,P005
N004510,3,P094
N004518,4,P094
N004526,7,P094
N004534,264,P001
N004542,7,P042
N004550,2,P038
N004558,0,P013
N004566,1,P147
N004574,3,P181
N004582,54,P005
N004590,3,P228
N004598,4,P227
N004606,46,P004
N004614,1,P207
N004622,15,P005
N004630,0,P049
N004638,16,P094
N004646,4,P094
N004654,56,P006
N004662,10,P002
N004670,0,P094
N004678,130,P002
N004686,2,P227
N004694,43,P006
N004702,2,P004
N004710,33,P045
N004718,1,P137
N004726,8,P240
N004734,1,P094
N004742,1,P068
N004750,22,P021
N004758,54,P001
N004766,0,P136
N004774,197,P001
N004782,2,P217
N004790,70,P003
N004798,0,P094
N004806,175,P002
N004814,15,P240
N004822,240,P002
N004830,0,P241
N004838,1,P236
N004846,2,P020
N004854,3,P069
N004862,84,P006
N004870,2,P101
N004878,1,P255
N004886,2,P050
N004894,1,P094
N004902,11,P001
N004910,20,P087
N004918,67,P006
N004926,0,P168
N004934,2,P170
N004942,0,P107
N004950,93,P006
N004958,1,P120
N004966,4,P004
N004974,7,P091
N004982,268,P005
N004990,3,P116
N004998,0,P216
N005006,0,P094
N005014,2,P094
N005022,5,P232
N005030,0,P216
N005038,14,P004
N005046,0,P071
N005054,22,P146
N005062,7,P006
N005070,1,P167
N005078,57,P003
N005086,0,P014
N005094,113,P005
N005102,2,P160
N005110,1,P006
N005118,13,P146
N005126,48,P006
N005134,185,P005
N005142,0,P013
N005150,77,P003
N005158,7,P069
N005166,0,P094
N005174,2,P044
N005182,2,P003
N005190,82,P001
N005198,21,P002
N005206,0,P094
N005214,1,P094
N005222,268,P002
N005230,3,P211
N005238,21,P006
N005246,190,P004
N005254,7,P044
N005262,5,P065
N005270,10,P213
N005278,2,P020
N005286,1,P044
N005294,3,P004
N005302,2,P094
N005310,12,P006
N005318,4,P232
N005326,0,P064
N005334,0,P122
N005342,3,P020
N005350,2,P215
N005358,0,P094
N005366,1,P040
N005374,3,P193
N005382,3,P161
N005390,4,P100
N005398,39,P004
N005406,2,P003
N005414,63,P003
N005422,31,P005
N005430,0,P133
N005438,2,P068
N005446,23,P004
N005454,0,P221
N005462,81,P005
N005470,1,P238
N005478,8,P003
N005486,23,P003
N005494,1,P007
N005502,19,P006
N005510,4,P200
N005518,0,P094
N005526,0,P004
N005534,142,P004
N005542,1,P012
N005550,7,P002
N005558,0,P241
N005566,2,P054
N005574,0,P181
N005582,1,P094
N005590,0,P094
N005598,1,P020
N005606,98,P001
N005614,5,P094
N005622,0,P094
N005630,2,P094
N005638,3,P189
N005646,84,P005
N005654,79,P006
N005662,5,P240
N005670,46,P004
N005678,2,P056
N005686,0,P044
N005694,1,P244
N005702,1,P181
N005710,54,P001
N005718,7,P020
N005726,0,P102
N005734,14,P181
N005742,2,P073
N005750,75,P004
N005758,13,P158
N005766,0,P233
N005774,9,P020
N005782,0,P048
N005790,0,P013
N005798,6,P240
N005806,0,P006
N005814,1,P003
N005822,202,P001
N005830,1,P096
N005838,4,P241
N005846,88,P006
N005854,0,P240
N005862,283,P002
N005870,1,P230
N005878,0,P013
N005886,5,P003
N005894,2,P014
N005902,7,P227
N005910,4,P110
N005918,0,P033
N005926,4,P089
N005934,0,P094
N005942,3,P020
N005950,2,P207
N005958,176,P003
N005966,4,P065
N005974,1,P211
N005982,1,P031
N005990,53,P147
N005998,51,P002
N006006,4,P003
N006014,27,P001
N006022,0,P081
N006030,0,P094
N006038,2,P006
N006046,22,P004
N006054,3,P094
N006062,1,P231
N006070,1,P166
N006078,110,P001
N006086,4,P137
N006094,24,P002
N006102,8,P098
N006110,0,P094
N006118,8,P240
N006126,11,P246
N006134,1,P050
N006142,3,P216
N006150,50,P003
N006158,5,P232
N006166,0,P195
N006174,36,P006
N006182,2,P096
N006190,1,P094
N006198,24,P006
N006206,21,P001
N006214,60,P001
N006222,4,P004
N006230,36,P208
N006238,0,P194
N006246,94,P004
N006254,150,P001
N006262,0,P240
N006270,47,P005
N006278,3,P003
N006286,5,P227
N006294,2,P148
N006302,0,P150
N006310,5,P136
N006318,24,P215
N006326,3,P094
N006334,7,P003
N006342,71,P002
N006350,12,P005
N006358,3,P006
N006366,43,P006
N006374,1,P069
N006382,2,P181
N006390,6,P006
N006398,0,P094
N006406,36,P228
N006414,7,P020
N006422,14,P006
N006430,89,P004
N006438,3,P167
N006446,6,P054
N006454,5,P214
N006462,2,P200
N006470,302,P001
N006478,13,P002
N006486,13,P006
N006494,3,P020
N006502,0,P013
N006510,20,P170
N006518,4,P253
N006526,175,P003
N006534,20,P005
N006542,70,P004
N006550,2,P136
N006558,2,P020
N006566,15,P006
N006574,1,P244
N006582,5,P094
N006590,0,P067
N006598,118,P005
N006606,23,P002
N006614,4,P006
N006622,267,P001
N006630,0,P094
N006638,97,P006
N006646,5,P006
N006654,1,P106
N006662,153,P005
N006670,247,P002
N006678,81,P003
N006686,0,P200
N006694,0,P094
N006702,1,P240
N006710,188,P005
N006718,171,P003
N006726,4,P020
N006734,1,P067
N006742,12,P001
N006750,0,P046
N006758,7,P003
N006766,0,P175
N006774,0,P006
N006782,5,P215
N006790,88,P005
N006798,143,P001
N006806,8,P207
N006814,299,P001
N006822,1,P195
N006830,1,P004
N006838,4,P027
N006846,105,P002
N006854,6,P073
N006862,124,P006
N006870,7,P006
N006878,1,P191
N006886,0,P153
N006894,19,P001
N006902,247,P005
N006910,1,P094
N006918,2,P240
N006926,0,P096
N006934,2,P094
N006942,24,P005
N006950,162,P002
N006958,156,P004
N006966,1,P091
N006974,1,P057
N006982,0,P191
N006990,7,P227
N006998,122,P005
N007006,13,P063
N007014,0,P006
N007022,8,P240
N007030,1,P013
N007038,0,P013
N007046,1,P020
N007054,2,P016
N007062,221,P001
N007070,12,P034
N007078,4,P020
N007086,5,P181
N007094,1,P240
N007102,1,P215
N007110,2,P146
N007118,103,P001
N007126,18,P235
N007134,13,P006
N007142,90,P001
N007150,14,P005
N007158,0,P006
N007166,4,P222
N007174,1,P004
N007182,4,P240
N007190,0,P228
N007198,3,P020
N007206,9,P215
N007214,176,P001
N007222,207,P005
N007230,0,P140
N007238,55,P004
N007246,15,P004
N007254,1,P003
N007262,80,P004
N007270,38,P006
N007278,0,P215
N007286,17,P003
N007294,2,P094
N007302,2,P063
N007310,106,P001
N007318,2,P152
N007326,4,P089
N007334,2,P094
N007342,0,P007
N007350,20,P227
N007358,0,P094
N007366,0,P184
N007374,1,P006
N007382,9,P003
N007390,17,P001
N007398,93,P005
N007406,6,P141
N007414,22,P052
N007422,30,P004
N007430,175,P005
N007438,2,P181
N007446,1,P044
N007454,90,P004
N007462,30,P006
N007470,2,P094
N007478,6,P004
N007486,8,P002
N007494,5,P044
N007502,2,P002
N007510,0,P240
N007518,0,P200
N007526,48,P003
N007534,1,P003
N007542,57,P001
N007550,26,P002
N007558,6,P004
N007566,4,P003
N007574,2,P006
N007582,127,P005
N007590,3,P020
N007598,14,P004
N007606,7,P036
N007614,0,P005
N007622,5,P044
N007630,1,P094
N007638,4,P048
N007646,7,P004
N007654,5,P094
N007662,19,P004
N007670,93,P003
N007678,53,P006
N007686,10,P240
N007694,0,P013
N007702,94,P004
N007710,2,P094
N007718,13,P003
N007726,0,P020
N007734,81,P006
N007742,30,P002
N007750,0,P094
N007758,0,P006
N007766,2,P099
N007774,5,P017
N007782,5,P006
N007790,157,P004
N007798,196,P001
N007806,5,P094
N007814,0,P094
N007822,0,P047
N007830,0,P198
N007838,4,P215
N007846,0,P202
N007854,1,P094
N007862,1,P087
N007870,253,P002
N007878,1,P151
N007886,0,P199
N007894,1,P094
N007902,0,P001
N007910,55,P003
N007918,2,P006
N007926,1,P094
N007934,0,P094
N007942,0,P024
N007950,169,P001
N007958,1,P003
N007966,101,P002
N007974,62,P006
N007982,263,P001
N007990,115,P005
N007998,0,P094
N008006,28,P001
N008014,1,P211
N008022,102,P005
N008030,41,P005
N008038,3,P189
N008046,13,P005
N008054,3,P028
N008062,33,P005
N008070,2,P094
N008078,1,P094
N008086,3,P219
N008094,30,P003
N008102,15,P006
N008110,102,P005
N008118,3,P183
N008126,1,P221
N008134,57,P004
N008142,2,P003
N008150,1,P094
N008158,2,P238
N008166,75,P002
N008174,3,P094
N008182,3,P175
N008190,22,P020
N008198,2,P004
N008206,4,P240
N008214,0,P207
N008222,157,P003
N008230,269,P005
N008238,19,P006
N008246,1,P123
N008254,7,P044
N008262,6,P210
N008270,3,P006
N008278,0,P059
N008286,6,P004
N008294,72,P002
N008302,6,P003
N008310,20,P240
N008318,162,P003
N008326,1,P003
N008334,2,P021
N008342,82,P006
N008350,2,P094
N008358,41,P001
N008366,13,P241
N008374,57,P005
N008382,62,P001
N008390,0,P248
N008398,1,P094
N008406,0,P006
N008414,3,P094
N008422,0,P003
N008430,53,P006
N008438,0,P244
N008446,123,P001
N008454,0,P246
N008462,91,P005
N008470,4,P004
N008478,7,P006
N008486,0,P037
N008494,3,P091
N008502,82,P006
N008510,5,P120
N008518,0,P221
N008526,1,P181
N008534,2,P020
N008542,8,P064
N008550,3,P094
N008558,85,P001
N008566,2,P219
N008574,0,P157
N008582,0,P215
N008590,60,P002
N008598,3,P073
N008606,49,P006
N008614,0,P246
N008622,94,P001
N008630,205,P002
N008638,82,P005
N008646,6,P196
N008654,159,P005
N008662,0,P250
N008670,6,P003
N008678,162,P004
N008686,281,P001
N008694,1,P240
N008702,6,P006
N008710,4,P094
N008718,2,P114
N008726,38,P004
N008734,2,P004
N008742,0,P189
N008750,4,P003
N008758,112,P002
N008766,1,P094
N008774,40,P005
N008782,0,P189
N008790,2,P179
N008798,3,P104
N008806,68,P001
N008814,268,P002
N008822,0,P094
N008830,6,P206
N008838,6,P024
N008846,5,P028
N008854,7,P006
N008862,4,P221
N008870,4,P094
N008878,8,P006
N008886,0,P215
N008894,1,P221
N008902,3,P172
N008910,143,P005
N008918,170,P002
N008926,120,P002
N008934,1,P122
N008942,13,P199
N008950,0,P004
N008958,3,P240
N008966,0,P228
N008974,1,P003
N008982,7,P100
N008990,2,P057
N008998,11,P004
N009006,4,P088
N009014,0,P131
N009022,0,P209
N009030,139,P002
N009038,4,P094
N009046,0,P003
N009054,1,P136
N009062,149,P002
N009070,1,P216
N009078,74,P001
N009086,1,P232
N009094,5,P215
N009102,13,P020
N009110,2,P017
N009118,10,P006
N009126,108,P002
N009134,0,P209
N009142,3,P088
N009150,1,P133
N009158,2,P181
N009166,1,P167
N009174,22,P073
N009182,58,P001
N009190,1,P234
N009198,0,P083
N009206,2,P170
N009214,122,P001
N009222,20,P105
N009230,3,P250
N009238,181,P005
N009246,0,P172
N009254,55,P003
N009262,1,P100
N009270,5,P227
N009278,8,P094
N009286,0,P014
N009294,0,P221
N009302,2,P028
N009310,0,P006
N009318,3,P249
N009326,4,P087
N009334,0,P222
N009342,177,P002
N009350,1,P240
N009358,0,P202
N009366,155,P003
N009374,12,P241
N009382,2,P116
N009390,50,P057
N009398,52,P002
N009406,3,P002
N009414,32,P004
N009422,2,P094
N009430,5,P020
N009438,0,P094
N009446,1,P097
N009454,1,P228
N009462,5,P006
N009470,5,P153
N009478,250,P001
N009486,17,P001
N009494,188,P005
N009502,5,P239
N009510,144,P001
N009518,6,P006
N009526,1,P201
N009534,0,P215
N009542,87,P004
N009550,6,P002
N009558,159,P006
N009566,8,P255
N009574,37,P005
N009582,290,P001
N009590,0,P217
N009598,6,P086
N009606,2,P044
N009614,11,P087
N009622,3,P073
N009630,8,P006
N009638,1,P253
N009646,45,P005
N009654,10,P003
N009662,28,P002
N009670,2,P214
N009678,82,P003
N009686,21,P004
N009694,117,P002
N009702,243,P001
N009710,298,P002
N009718,2,P094
N009726,2,P240
N009734,3,P069
N009742,6,P094
N009750,8,P003
N009758,11,P003
N009766,14,P003
N009774,32,P001
N009782,7,P206
N009790,3,P004
N009798,80,P006
N009806,34,P002
N009814,2,P077
N009822,22,P044
N009830,0,P221
N009838,1,P070
N009846,1,P185
N009854,152,P002
N009862,99,P004
N009870,0,P094
N009878,0,P094
N009886,98,P001
N009894,10,P004
N009902,1,P094
N009910,14,P094
N009918,0,P109
N009926,6,P253
N009934,7,P217
N009942,36,P002
N009950,5,P215
N009958,0,P094
N009966,0,P257
N009974,7,P097
N009982,5,P004
N009990,114,P006
N009998,0,P151
N010006,1,P094
N010014,36,P003
N010022,122,P002
N010030,6,P020
N010038,3,P094
N010046,5,P182
N010054,1,P094
N010062,103,P002
N010070,5,P094
N010078,0,P202
N010086,3,P074
N010094,1,P081
N010102,2,P080
N010110,3,P097
N010118,81,P004
N010126,1,P221
N010134,8,P003
N010142,273,P001
N010150,0,P008
N010158,7,P088
N010166,2,P181
N010174,114,P003
N010182,1,P153
N010190,0,P094
N010198,101,P005
N010206,0,P121
N010214,2,P005
N010222,0,P097
N010230,0,P221
N010238,1,P094
N010246,2,P081
N010254,1,P094
N010262,1,P003
N010270,2,P044
N010278,2,P039
N010286,253,P005
N010294,4,P094
N010302,194,P005
N010310,0,P013
N010318,2,P243
N010326,52,P168
N010334,4,P229
N010342,236,P005
N010350,6,P009
N010358,4,P020
N010366,14,P141
N010374,163,P001
N010382,6,P075
N010390,90,P006
N010398,111,P001
N010406,3,P136
N010414,1,P139
N010422,21,P003
N010430,8,P136
N010438,0,P013
N010446,4,P163
N010454,2,P146
N010462,0,P094
N010470,123,P002
N010478,16,P004
N010486,6,P014
N010494,5,P112
N010502,3,P003
N010510,0,P051
N010518,91,P002
N010526,2,P225
N010534,0,P073
N010542,5,P259
N010550,261,P005
N010558,4,P020
N010566,2,P138
N010574,76,P002
N010582,36,P094
N010590,11,P006
N010598,66,P006
N010606,0,P094
N010614,41,P001
N010622,22,P094
N010630,5,P244
N010638,10,P003
N010646,3,P255
N010654,5,P003
N010662,6,P071
N010670,4,P146
N010678,75,P004
N010686,15,P005
N010694,0,P015
N010702,3,P020
N010710,13,P004
N010718,90,P004
N010726,7,P112
N010734,0,P232
N010742,0,P131
N010750,4,P181
N010758,190,P001
N010766,6,P053
N010774,25,P073
N010782,4,P096
N010790,0,P094
N010798,23,P002
N010806,2,P222
N010814,28,P006
N010822,2,P091
N010830,1,P036
N010838,2,P240
N010846,1,P222
N010854,5,P088
N010862,0,P202
N010870,21,P003
N010878,128,P001
N010886,3,P002
N010894,0,P020
N010902,16,P006
N010910,13,P034
N010918,1,P186
N010926,4,P003
N010934,27,P003
N010942,36,P051
N010950,0,P181
N010958,0,P031
N010966,4,P148
N010974,3,P240
N010982,191,P005
N010990,268,P005
N010998,0,P094
N011006,0,P227
N011014,106,P002
N011022,0,P020
N011030,1,P136
N011038,55,P001
N011046,6,P044
N011054,2,P091
N011062,198,P002
N011070,0,P094
N011078,2,P241
N011086,27,P004
N011094,11,P004
N011102,1,P006
N011110,10,P070
N011118,9,P240
N011126,8,P003
N011134,21,P088
N011142,3,P105
N011150,6,P073
N011158,5,P004
N011166,0,P167
N011174,25,P120
N011182,5,P003
N011190,1,P189
N011198,4,P094
N011206,0,P112
N011214,20,P005
N011222,8,P094
N011230,49,P005
N011238,15,P006
N011246,4,P218
N011254,8,P006
N011262,4,P215
N011270,2,P006
N011278,3,P185
N011286,20,P001
N011294,91,P003
N011302,7,P032
N011310,6,P146
N011318,8,P075
N011326,0,P094
N011334,12,P002
N011342,0,P037
N011350,148,P002
N011358,0,P034
N011366,1,P094
N011374,6,P004
N011382,6,P001
N011390,1,P156
N011398,14,P144
N011406,0,P044
N011414,0,P080
N011422,4,P222
N011430,22,P002
N011438,2,P232
N011446,38,P005
N011454,0,P216
N011462,1,P181
N011470,120,P005
N011478,3,P227
N011486,2,P240
N011494,3,P087
N011502,4,P005
N011510,156,P003
